,theta,phi,cluster
1110,0.05,0.1,3
1111,0.055,-0.1,1
1112,0.055,-0.098,1
1113,0.055,-0.096,1
1114,0.055,-0.094,1
1115,0.055,-0.092,1
1116,0.055,-0.09,1
1117,0.055,-0.088,1
1118,0.055,-0.086,1
1119,0.055,-0.084,1
1120,0.055,-0.082,1
1121,0.055,-0.08,1
1122,0.055,-0.078,1
1123,0.055,-0.076,1
1124,0.055,-0.074,1
1125,0.055,-0.072,1
1126,0.055,-0.07,1
1127,0.055,-0.068,1
1128,0.055,-0.066,1
1129,0.055,-0.064,1
1130,0.055,-0.062,1
1131,0.055,-0.06,1
1132,0.055,-0.058,1
1133,0.055,-0.056,1
1134,0.055,-0.054,1
1135,0.055,-0.052,1
1136,0.055,-0.05,1
1137,0.055,-0.048,1
1138,0.055,-0.046,1
1139,0.055,-0.044,1
1140,0.055,-0.042,1
1141,0.055,-0.04,1
1142,0.055,-0.038,1
1143,0.055,-0.036,1
1144,0.055,-0.034,1
1145,0.055,-0.032,1
1146,0.055,-0.03,1
1147,0.055,-0.028,1
1148,0.055,-0.026,1
1149,0.055,-0.024,1
1150,0.055,-0.022,1
1151,0.055,-0.02,1
1152,0.055,-0.018,1
1153,0.055,-0.016,1
1154,0.055,-0.014,1
1155,0.055,-0.012,2
1156,0.055,-0.01,2
1157,0.055,-0.008,2
1158,0.055,-0.006,2
1159,0.055,-0.004,2
1160,0.055,-0.002,2
1161,0.055,0.0,2
1162,0.055,0.002,2
1163,0.055,0.004,3
1164,0.055,0.006,3
1165,0.055,0.008,3
1166,0.055,0.01,3
1167,0.055,0.012,3
1168,0.055,0.014,3
1169,0.055,0.016,3
1170,0.055,0.018,3
1171,0.055,0.02,3
1172,0.055,0.022,3
1173,0.055,0.024,3
1174,0.055,0.026,3
1175,0.055,0.028,3
1176,0.055,0.03,3
1177,0.055,0.032,3
1178,0.055,0.034,3
1179,0.055,0.036,3
1180,0.055,0.038,3
1181,0.055,0.04,3
1182,0.055,0.042,3
1183,0.055,0.044,3
1184,0.055,0.046,3
1185,0.055,0.048,3
1186,0.055,0.05,3
1187,0.055,0.052,3
1188,0.055,0.054,3
1189,0.055,0.056,3
1190,0.055,0.058,3
1191,0.055,0.06,3
1192,0.055,0.062,3
1193,0.055,0.064,3
1194,0.055,0.066,3
1195,0.055,0.068,3
1196,0.055,0.07,3
1197,0.055,0.072,3
1198,0.055,0.074,3
1199,0.055,0.076,3
1200,0.055,0.078,3
1201,0.055,0.08,3
1202,0.055,0.082,3
1203,0.055,0.084,3
1204,0.055,0.086,3
1205,0.055,0.088,3
1206,0.055,0.09,3
1207,0.055,0.092,3
1208,0.055,0.094,3
1209,0.055,0.096,3
1210,0.055,0.098,3
1211,0.055,0.1,3
1212,0.06,-0.1,1
1213,0.06,-0.098,1
1214,0.06,-0.096,1
1215,0.06,-0.094,1
1216,0.06,-0.092,1
1217,0.06,-0.09,1
1218,0.06,-0.088,1
1219,0.06,-0.086,1
1220,0.06,-0.084,1
1221,0.06,-0.082,1
1222,0.06,-0.08,1
1223,0.06,-0.078,1
1224,0.06,-0.076,1
1225,0.06,-0.074,1
1226,0.06,-0.072,1
1227,0.06,-0.07,1
1228,0.06,-0.068,1
1229,0.06,-0.066,1
1230,0.06,-0.064,1
1231,0.06,-0.062,1
1232,0.06,-0.06,1
1233,0.06,-0.058,1
1234,0.06,-0.056,1
1235,0.06,-0.054,1
1236,0.06,-0.052,1
1237,0.06,-0.05,1
1238,0.06,-0.048,1
1239,0.06,-0.046,1
1240,0.06,-0.044,1
1241,0.06,-0.042,1
1242,0.06,-0.04,1
1243,0.06,-0.038,1
1244,0.06,-0.036,1
1245,0.06,-0.034,1
1246,0.06,-0.032,1
1247,0.06,-0.03,1
1248,0.06,-0.028,1
1249,0.06,-0.026,1
1250,0.06,-0.024,1
1251,0.06,-0.022,1
1252,0.06,-0.02,1
1253,0.06,-0.018,1
1254,0.06,-0.016,1
1255,0.06,-0.014,2
1256,0.06,-0.012,2
1257,0.06,-0.01,2
1258,0.06,-0.008,2
1259,0.06,-0.006,2
1260,0.06,-0.004,2
1261,0.06,-0.002,2
1262,0.06,0.0,2
1263,0.06,0.002,2
1264,0.06,0.004,3
1265,0.06,0.006,3
1266,0.06,0.008,3
1267,0.06,0.01,3
1268,0.06,0.012,3
1269,0.06,0.014,3
1270,0.06,0.016,3
1271,0.06,0.018,3
1272,0.06,0.02,3
1273,0.06,0.022,3
1274,0.06,0.024,3
1275,0.06,0.026,3
1276,0.06,0.028,3
1277,0.06,0.03,3
1278,0.06,0.032,3
1279,0.06,0.034,3
1280,0.06,0.036,3
1281,0.06,0.038,3
1282,0.06,0.04,3
1283,0.06,0.042,3
1284,0.06,0.044,3
1285,0.06,0.046,3
1286,0.06,0.048,3
1287,0.06,0.05,3
1288,0.06,0.052,3
1289,0.06,0.054,3
1290,0.06,0.056,3
1291,0.06,0.058,3
1292,0.06,0.06,3
1293,0.06,0.062,3
1294,0.06,0.064,3
1295,0.06,0.066,3
1296,0.06,0.068,3
1297,0.06,0.07,3
1298,0.06,0.072,3
1299,0.06,0.074,3
1300,0.06,0.076,3
1301,0.06,0.078,3
1302,0.06,0.08,3
1303,0.06,0.082,3
1304,0.06,0.084,3
1305,0.06,0.086,3
1306,0.06,0.088,3
1307,0.06,0.09,3
1308,0.06,0.092,3
1309,0.06,0.094,3
1310,0.06,0.096,3
1311,0.06,0.098,3
1312,0.06,0.1,3
1313,0.065,-0.1,1
1314,0.065,-0.098,1
1315,0.065,-0.096,1
1316,0.065,-0.094,1
1317,0.065,-0.092,1
1318,0.065,-0.09,1
1319,0.065,-0.088,1
1320,0.065,-0.086,1
1321,0.065,-0.084,1
1322,0.065,-0.082,1
1323,0.065,-0.08,1
1324,0.065,-0.078,1
1325,0.065,-0.076,1
1326,0.065,-0.074,1
1327,0.065,-0.072,1
1328,0.065,-0.07,1
1329,0.065,-0.068,1
1330,0.065,-0.066,1
1331,0.065,-0.064,1
1332,0.065,-0.062,1
1333,0.065,-0.06,1
1334,0.065,-0.058,1
1335,0.065,-0.056,1
1336,0.065,-0.054,1
1337,0.065,-0.052,1
1338,0.065,-0.05,1
1339,0.065,-0.048,1
1340,0.065,-0.046,1
1341,0.065,-0.044,1
1342,0.065,-0.042,1
1343,0.065,-0.04,1
1344,0.065,-0.038,1
1345,0.065,-0.036,1
1346,0.065,-0.034,1
1347,0.065,-0.032,1
1348,0.065,-0.03,1
1349,0.065,-0.028,1
1350,0.065,-0.026,1
1351,0.065,-0.024,1
1352,0.065,-0.022,1
1353,0.065,-0.02,1
1354,0.065,-0.018,1
1355,0.065,-0.016,1
1356,0.065,-0.014,2
1357,0.065,-0.012,2
1358,0.065,-0.01,2
1359,0.065,-0.008,2
1360,0.065,-0.006,2
1361,0.065,-0.004,2
1362,0.065,-0.002,2
1363,0.065,0.0,2
1364,0.065,0.002,2
1365,0.065,0.004,2
1366,0.065,0.006,3
1367,0.065,0.008,3
1368,0.065,0.01,3
1369,0.065,0.012,3
1370,0.065,0.014,3
1371,0.065,0.016,3
1372,0.065,0.018,3
1373,0.065,0.02,3
1374,0.065,0.022,3
1375,0.065,0.024,3
1376,0.065,0.026,3
1377,0.065,0.028,3
1378,0.065,0.03,3
1379,0.065,0.032,3
1380,0.065,0.034,3
1381,0.065,0.036,3
1382,0.065,0.038,3
1383,0.065,0.04,3
1384,0.065,0.042,3
1385,0.065,0.044,3
1386,0.065,0.046,3
1387,0.065,0.048,3
1388,0.065,0.05,3
1389,0.065,0.052,3
1390,0.065,0.054,3
1391,0.065,0.056,3
1392,0.065,0.058,3
1393,0.065,0.06,3
1394,0.065,0.062,3
1395,0.065,0.064,3
1396,0.065,0.066,3
1397,0.065,0.068,3
1398,0.065,0.07,3
1399,0.065,0.072,3
1400,0.065,0.074,3
1401,0.065,0.076,3
1402,0.065,0.078,3
1403,0.065,0.08,3
1404,0.065,0.082,3
1405,0.065,0.084,3
1406,0.065,0.086,3
1407,0.065,0.088,3
1408,0.065,0.09,3
1409,0.065,0.092,3
1410,0.065,0.094,3
1411,0.065,0.096,3
1412,0.065,0.098,3
1413,0.065,0.1,3
1414,0.07,-0.1,1
1415,0.07,-0.098,1
1416,0.07,-0.096,1
1417,0.07,-0.094,1
1418,0.07,-0.092,1
1419,0.07,-0.09,1
1420,0.07,-0.088,1
1421,0.07,-0.086,1
1422,0.07,-0.084,1
1423,0.07,-0.082,1
1424,0.07,-0.08,1
1425,0.07,-0.078,1
1426,0.07,-0.076,1
1427,0.07,-0.074,1
1428,0.07,-0.072,1
1429,0.07,-0.07,1
1430,0.07,-0.068,1
1431,0.07,-0.066,1
1432,0.07,-0.064,1
1433,0.07,-0.062,1
1434,0.07,-0.06,1
1435,0.07,-0.058,1
1436,0.07,-0.056,1
1437,0.07,-0.054,1
1438,0.07,-0.052,1
1439,0.07,-0.05,1
1440,0.07,-0.048,1
1441,0.07,-0.046,1
1442,0.07,-0.044,1
1443,0.07,-0.042,1
1444,0.07,-0.04,1
1445,0.07,-0.038,1
1446,0.07,-0.036,1
1447,0.07,-0.034,1
1448,0.07,-0.032,1
1449,0.07,-0.03,1
1450,0.07,-0.028,1
1451,0.07,-0.026,1
1452,0.07,-0.024,1
1453,0.07,-0.022,1
1454,0.07,-0.02,1
1455,0.07,-0.018,1
1456,0.07,-0.016,2
1457,0.07,-0.014,2
1458,0.07,-0.012,2
1459,0.07,-0.01,2
1460,0.07,-0.008,2
1461,0.07,-0.006,2
1462,0.07,-0.004,2
1463,0.07,-0.002,2
1464,0.07,0.0,2
1465,0.07,0.002,2
1466,0.07,0.004,2
1467,0.07,0.006,3
1468,0.07,0.008,3
1469,0.07,0.01,3
1470,0.07,0.012,3
1471,0.07,0.014,3
1472,0.07,0.016,3
1473,0.07,0.018,3
1474,0.07,0.02,3
1475,0.07,0.022,3
1476,0.07,0.024,3
1477,0.07,0.026,3
1478,0.07,0.028,3
1479,0.07,0.03,3
1480,0.07,0.032,3
1481,0.07,0.034,3
1482,0.07,0.036,3
1483,0.07,0.038,3
1484,0.07,0.04,3
1485,0.07,0.042,3
1486,0.07,0.044,3
1487,0.07,0.046,3
1488,0.07,0.048,3
1489,0.07,0.05,3
1490,0.07,0.052,3
1491,0.07,0.054,3
1492,0.07,0.056,3
1493,0.07,0.058,3
1494,0.07,0.06,3
1495,0.07,0.062,3
1496,0.07,0.064,3
1497,0.07,0.066,3
1498,0.07,0.068,3
1499,0.07,0.07,3
1500,0.07,0.072,3
1501,0.07,0.074,3
1502,0.07,0.076,3
1503,0.07,0.078,3
1504,0.07,0.08,3
1505,0.07,0.082,3
1506,0.07,0.084,3
1507,0.07,0.086,3
1508,0.07,0.088,3
1509,0.07,0.09,3
1510,0.07,0.092,3
1511,0.07,0.094,3
1512,0.07,0.096,3
1513,0.07,0.098,3
1514,0.07,0.1,3
1515,0.075,-0.1,1
1516,0.075,-0.098,1
1517,0.075,-0.096,1
1518,0.075,-0.094,1
1519,0.075,-0.092,1
1520,0.075,-0.09,1
1521,0.075,-0.088,1
1522,0.075,-0.086,1
1523,0.075,-0.084,1
1524,0.075,-0.082,1
1525,0.075,-0.08,1
1526,0.075,-0.078,1
1527,0.075,-0.076,1
1528,0.075,-0.074,1
1529,0.075,-0.072,1
1530,0.075,-0.07,1
1531,0.075,-0.068,1
1532,0.075,-0.066,1
1533,0.075,-0.064,1
1534,0.075,-0.062,1
1535,0.075,-0.06,1
1536,0.075,-0.058,1
1537,0.075,-0.056,1
1538,0.075,-0.054,1
1539,0.075,-0.052,1
1540,0.075,-0.05,1
1541,0.075,-0.048,1
1542,0.075,-0.046,1
1543,0.075,-0.044,1
1544,0.075,-0.042,1
1545,0.075,-0.04,1
1546,0.075,-0.038,1
1547,0.075,-0.036,1
1548,0.075,-0.034,1
1549,0.075,-0.032,1
1550,0.075,-0.03,1
1551,0.075,-0.028,1
1552,0.075,-0.026,1
1553,0.075,-0.024,1
1554,0.075,-0.022,1
1555,0.075,-0.02,1
1556,0.075,-0.018,1
1557,0.075,-0.016,2
1558,0.075,-0.014,2
1559,0.075,-0.012,2
1560,0.075,-0.01,2
1561,0.075,-0.008,2
1562,0.075,-0.006,2
1563,0.075,-0.004,2
1564,0.075,-0.002,2
1565,0.075,0.0,2
1566,0.075,0.002,2
1567,0.075,0.004,2
1568,0.075,0.006,3
1569,0.075,0.008,3
1570,0.075,0.01,3
1571,0.075,0.012,3
1572,0.075,0.014,3
1573,0.075,0.016,3
1574,0.075,0.018,3
1575,0.075,0.02,3
1576,0.075,0.022,3
1577,0.075,0.024,3
1578,0.075,0.026,3
1579,0.075,0.028,3
1580,0.075,0.03,3
1581,0.075,0.032,3
1582,0.075,0.034,3
1583,0.075,0.036,3
1584,0.075,0.038,3
1585,0.075,0.04,3
1586,0.075,0.042,3
1587,0.075,0.044,3
1588,0.075,0.046,3
1589,0.075,0.048,3
1590,0.075,0.05,3
1591,0.075,0.052,3
1592,0.075,0.054,3
1593,0.075,0.056,3
1594,0.075,0.058,3
1595,0.075,0.06,3
1596,0.075,0.062,3
1597,0.075,0.064,3
1598,0.075,0.066,3
1599,0.075,0.068,3
1600,0.075,0.07,3
1601,0.075,0.072,3
1602,0.075,0.074,3
1603,0.075,0.076,3
1604,0.075,0.078,3
1605,0.075,0.08,3
1606,0.075,0.082,3
1607,0.075,0.084,3
1608,0.075,0.086,3
1609,0.075,0.088,3
1610,0.075,0.09,3
1611,0.075,0.092,3
1612,0.075,0.094,3
1613,0.075,0.096,3
1614,0.075,0.098,3
1615,0.075,0.1,3
1616,0.08,-0.1,1
1617,0.08,-0.098,1
1618,0.08,-0.096,1
1619,0.08,-0.094,1
1620,0.08,-0.092,1
1621,0.08,-0.09,1
1622,0.08,-0.088,1
1623,0.08,-0.086,1
1624,0.08,-0.084,1
1625,0.08,-0.082,1
1626,0.08,-0.08,1
1627,0.08,-0.078,1
1628,0.08,-0.076,1
1629,0.08,-0.074,1
1630,0.08,-0.072,1
1631,0.08,-0.07,1
1632,0.08,-0.068,1
1633,0.08,-0.066,1
1634,0.08,-0.064,1
1635,0.08,-0.062,1
1636,0.08,-0.06,1
1637,0.08,-0.058,1
1638,0.08,-0.056,1
1639,0.08,-0.054,1
1640,0.08,-0.052,1
1641,0.08,-0.05,1
1642,0.08,-0.048,1
1643,0.08,-0.046,1
1644,0.08,-0.044,1
1645,0.08,-0.042,1
1646,0.08,-0.04,1
1647,0.08,-0.038,1
1648,0.08,-0.036,1
1649,0.08,-0.034,1
1650,0.08,-0.032,1
1651,0.08,-0.03,1
1652,0.08,-0.028,1
1653,0.08,-0.026,1
1654,0.08,-0.024,1
1655,0.08,-0.022,1
1656,0.08,-0.02,1
1657,0.08,-0.018,2
1658,0.08,-0.016,2
1659,0.08,-0.014,2
1660,0.08,-0.012,2
1661,0.08,-0.01,2
1662,0.08,-0.008,2
1663,0.08,-0.006,2
1664,0.08,-0.004,2
1665,0.08,-0.002,2
1666,0.08,0.0,2
1667,0.08,0.002,2
1668,0.08,0.004,2
1669,0.08,0.006,3
1670,0.08,0.008,3
1671,0.08,0.01,3
1672,0.08,0.012,3
1673,0.08,0.014,3
1674,0.08,0.016,3
1675,0.08,0.018,3
1676,0.08,0.02,3
1677,0.08,0.022,3
1678,0.08,0.024,3
1679,0.08,0.026,3
1680,0.08,0.028,3
1681,0.08,0.03,3
1682,0.08,0.032,3
1683,0.08,0.034,3
1684,0.08,0.036,3
1685,0.08,0.038,3
1686,0.08,0.04,3
1687,0.08,0.042,3
1688,0.08,0.044,3
1689,0.08,0.046,3
1690,0.08,0.048,3
1691,0.08,0.05,3
1692,0.08,0.052,3
1693,0.08,0.054,3
1694,0.08,0.056,3
1695,0.08,0.058,3
1696,0.08,0.06,3
1697,0.08,0.062,3
1698,0.08,0.064,3
1699,0.08,0.066,3
1700,0.08,0.068,3
1701,0.08,0.07,3
1702,0.08,0.072,3
1703,0.08,0.074,3
1704,0.08,0.076,3
1705,0.08,0.078,3
1706,0.08,0.08,3
1707,0.08,0.082,3
1708,0.08,0.084,3
1709,0.08,0.086,3
1710,0.08,0.088,3
1711,0.08,0.09,3
1712,0.08,0.092,3
1713,0.08,0.094,3
1714,0.08,0.096,3
1715,0.08,0.098,3
1716,0.08,0.1,3
1717,0.085,-0.1,1
1718,0.085,-0.098,1
1719,0.085,-0.096,1
1720,0.085,-0.094,1
1721,0.085,-0.092,1
1722,0.085,-0.09,1
1723,0.085,-0.088,1
1724,0.085,-0.086,1
1725,0.085,-0.084,1
1726,0.085,-0.082,1
1727,0.085,-0.08,1
1728,0.085,-0.078,1
1729,0.085,-0.076,1
1730,0.085,-0.074,1
1731,0.085,-0.072,1
1732,0.085,-0.07,1
1733,0.085,-0.068,1
1734,0.085,-0.066,1
1735,0.085,-0.064,1
1736,0.085,-0.062,1
1737,0.085,-0.06,1
1738,0.085,-0.058,1
1739,0.085,-0.056,1
1740,0.085,-0.054,1
1741,0.085,-0.052,1
1742,0.085,-0.05,1
1743,0.085,-0.048,1
1744,0.085,-0.046,1
1745,0.085,-0.044,1
1746,0.085,-0.042,1
1747,0.085,-0.04,1
1748,0.085,-0.038,1
1749,0.085,-0.036,1
1750,0.085,-0.034,1
1751,0.085,-0.032,1
1752,0.085,-0.03,1
1753,0.085,-0.028,1
1754,0.085,-0.026,1
1755,0.085,-0.024,1
1756,0.085,-0.022,1
1757,0.085,-0.02,2
1758,0.085,-0.018,2
1759,0.085,-0.016,2
1760,0.085,-0.014,2
1761,0.085,-0.012,2
1762,0.085,-0.01,2
1763,0.085,-0.008,2
1764,0.085,-0.006,2
1765,0.085,-0.004,2
1766,0.085,-0.002,2
1767,0.085,0.0,2
1768,0.085,0.002,2
1769,0.085,0.004,2
1770,0.085,0.006,3
1771,0.085,0.008,3
1772,0.085,0.01,3
1773,0.085,0.012,3
1774,0.085,0.014,3
1775,0.085,0.016,3
1776,0.085,0.018,3
1777,0.085,0.02,3
1778,0.085,0.022,3
1779,0.085,0.024,3
1780,0.085,0.026,3
1781,0.085,0.028,3
1782,0.085,0.03,3
1783,0.085,0.032,3
1784,0.085,0.034,3
1785,0.085,0.036,3
1786,0.085,0.038,3
1787,0.085,0.04,3
1788,0.085,0.042,3
1789,0.085,0.044,3
1790,0.085,0.046,3
1791,0.085,0.048,3
1792,0.085,0.05,3
1793,0.085,0.052,3
1794,0.085,0.054,3
1795,0.085,0.056,3
1796,0.085,0.058,3
1797,0.085,0.06,3
1798,0.085,0.062,3
1799,0.085,0.064,3
1800,0.085,0.066,3
1801,0.085,0.068,3
1802,0.085,0.07,3
1803,0.085,0.072,3
1804,0.085,0.074,3
1805,0.085,0.076,3
1806,0.085,0.078,3
1807,0.085,0.08,3
1808,0.085,0.082,3
1809,0.085,0.084,3
1810,0.085,0.086,3
1811,0.085,0.088,3
1812,0.085,0.09,3
1813,0.085,0.092,3
1814,0.085,0.094,3
1815,0.085,0.096,3
1816,0.085,0.098,3
1817,0.085,0.1,3
1818,0.09,-0.1,1
1819,0.09,-0.098,1
1820,0.09,-0.096,1
1821,0.09,-0.094,1
1822,0.09,-0.092,1
1823,0.09,-0.09,1
1824,0.09,-0.088,1
1825,0.09,-0.086,1
1826,0.09,-0.084,1
1827,0.09,-0.082,1
1828,0.09,-0.08,1
1829,0.09,-0.078,1
1830,0.09,-0.076,1
1831,0.09,-0.074,1
1832,0.09,-0.072,1
1833,0.09,-0.07,1
1834,0.09,-0.068,1
1835,0.09,-0.066,1
1836,0.09,-0.064,1
1837,0.09,-0.062,1
1838,0.09,-0.06,1
1839,0.09,-0.058,1
1840,0.09,-0.056,1
1841,0.09,-0.054,1
1842,0.09,-0.052,1
1843,0.09,-0.05,1
1844,0.09,-0.048,1
1845,0.09,-0.046,1
1846,0.09,-0.044,1
1847,0.09,-0.042,1
1848,0.09,-0.04,1
1849,0.09,-0.038,1
1850,0.09,-0.036,1
1851,0.09,-0.034,1
1852,0.09,-0.032,1
1853,0.09,-0.03,1
1854,0.09,-0.028,1
1855,0.09,-0.026,1
1856,0.09,-0.024,1
1857,0.09,-0.022,1
1858,0.09,-0.02,2
1859,0.09,-0.018,2
1860,0.09,-0.016,2
1861,0.09,-0.014,2
1862,0.09,-0.012,2
1863,0.09,-0.01,2
1864,0.09,-0.008,2
1865,0.09,-0.006,2
1866,0.09,-0.004,2
1867,0.09,-0.002,2
1868,0.09,0.0,2
1869,0.09,0.002,2
1870,0.09,0.004,2
1871,0.09,0.006,3
1872,0.09,0.008,3
1873,0.09,0.01,3
1874,0.09,0.012,3
1875,0.09,0.014,3
1876,0.09,0.016,3
1877,0.09,0.018,3
1878,0.09,0.02,3
1879,0.09,0.022,3
1880,0.09,0.024,3
1881,0.09,0.026,3
1882,0.09,0.028,3
1883,0.09,0.03,3
1884,0.09,0.032,3
1885,0.09,0.034,3
1886,0.09,0.036,3
1887,0.09,0.038,3
1888,0.09,0.04,3
1889,0.09,0.042,3
1890,0.09,0.044,3
1891,0.09,0.046,3
1892,0.09,0.048,3
1893,0.09,0.05,3
1894,0.09,0.052,3
1895,0.09,0.054,3
1896,0.09,0.056,3
1897,0.09,0.058,3
1898,0.09,0.06,3
1899,0.09,0.062,3
1900,0.09,0.064,3
1901,0.09,0.066,3
1902,0.09,0.068,3
1903,0.09,0.07,3
1904,0.09,0.072,3
1905,0.09,0.074,3
1906,0.09,0.076,3
1907,0.09,0.078,3
1908,0.09,0.08,3
1909,0.09,0.082,3
1910,0.09,0.084,3
1911,0.09,0.086,3
1912,0.09,0.088,3
1913,0.09,0.09,3
1914,0.09,0.092,3
1915,0.09,0.094,3
1916,0.09,0.096,3
1917,0.09,0.098,3
1918,0.09,0.1,3
1919,0.095,-0.1,1
1920,0.095,-0.098,1
1921,0.095,-0.096,1
1922,0.095,-0.094,1
1923,0.095,-0.092,1
1924,0.095,-0.09,1
1925,0.095,-0.088,1
1926,0.095,-0.086,1
1927,0.095,-0.084,1
1928,0.095,-0.082,1
1929,0.095,-0.08,1
1930,0.095,-0.078,1
1931,0.095,-0.076,1
1932,0.095,-0.074,1
1933,0.095,-0.072,1
1934,0.095,-0.07,1
1935,0.095,-0.068,1
1936,0.095,-0.066,1
1937,0.095,-0.064,1
1938,0.095,-0.062,1
1939,0.095,-0.06,1
1940,0.095,-0.058,1
1941,0.095,-0.056,1
1942,0.095,-0.054,1
1943,0.095,-0.052,1
1944,0.095,-0.05,1
1945,0.095,-0.048,1
1946,0.095,-0.046,1
1947,0.095,-0.044,1
1948,0.095,-0.042,1
1949,0.095,-0.04,1
1950,0.095,-0.038,1
1951,0.095,-0.036,1
1952,0.095,-0.034,1
1953,0.095,-0.032,1
1954,0.095,-0.03,1
1955,0.095,-0.028,1
1956,0.095,-0.026,1
1957,0.095,-0.024,1
1958,0.095,-0.022,2
1959,0.095,-0.02,2
1960,0.095,-0.018,2
1961,0.095,-0.016,2
1962,0.095,-0.014,2
1963,0.095,-0.012,2
1964,0.095,-0.01,2
1965,0.095,-0.008,2
1966,0.095,-0.006,2
1967,0.095,-0.004,2
1968,0.095,-0.002,2
1969,0.095,0.0,2
1970,0.095,0.002,2
1971,0.095,0.004,2
1972,0.095,0.006,3
1973,0.095,0.008,3
1974,0.095,0.01,3
1975,0.095,0.012,3
1976,0.095,0.014,3
1977,0.095,0.016,3
1978,0.095,0.018,3
1979,0.095,0.02,3
1980,0.095,0.022,3
1981,0.095,0.024,3
1982,0.095,0.026,3
1983,0.095,0.028,3
1984,0.095,0.03,3
1985,0.095,0.032,3
1986,0.095,0.034,3
1987,0.095,0.036,3
1988,0.095,0.038,3
1989,0.095,0.04,3
1990,0.095,0.042,3
1991,0.095,0.044,3
1992,0.095,0.046,3
1993,0.095,0.048,3
1994,0.095,0.05,3
1995,0.095,0.052,3
1996,0.095,0.054,3
1997,0.095,0.056,3
1998,0.095,0.058,3
1999,0.095,0.06,3
2000,0.095,0.062,3
2001,0.095,0.064,3
2002,0.095,0.066,3
2003,0.095,0.068,3
2004,0.095,0.07,3
2005,0.095,0.072,3
2006,0.095,0.074,3
2007,0.095,0.076,3
2008,0.095,0.078,3
2009,0.095,0.08,3
2010,0.095,0.082,3
2011,0.095,0.084,3
2012,0.095,0.086,3
2013,0.095,0.088,3
2014,0.095,0.09,3
2015,0.095,0.092,3
2016,0.095,0.094,3
2017,0.095,0.096,3
2018,0.095,0.098,3
2019,0.095,0.1,3
2020,0.1,-0.1,1
2021,0.1,-0.098,1
2022,0.1,-0.096,1
2023,0.1,-0.094,1
2024,0.1,-0.092,1
2025,0.1,-0.09,1
2026,0.1,-0.088,1
2027,0.1,-0.086,1
2028,0.1,-0.084,1
2029,0.1,-0.082,1
2030,0.1,-0.08,1
2031,0.1,-0.078,1
2032,0.1,-0.076,1
2033,0.1,-0.074,1
2034,0.1,-0.072,1
2035,0.1,-0.07,1
2036,0.1,-0.068,1
2037,0.1,-0.066,1
2038,0.1,-0.064,1
2039,0.1,-0.062,1
2040,0.1,-0.06,1
2041,0.1,-0.058,1
2042,0.1,-0.056,1
2043,0.1,-0.054,1
2044,0.1,-0.052,1
2045,0.1,-0.05,1
2046,0.1,-0.048,1
2047,0.1,-0.046,1
2048,0.1,-0.044,1
2049,0.1,-0.042,1
2050,0.1,-0.04,1
2051,0.1,-0.038,1
2052,0.1,-0.036,1
2053,0.1,-0.034,1
2054,0.1,-0.032,1
2055,0.1,-0.03,1
2056,0.1,-0.028,1
2057,0.1,-0.026,1
2058,0.1,-0.024,1
2059,0.1,-0.022,2
2060,0.1,-0.02,2
2061,0.1,-0.018,2
2062,0.1,-0.016,2
2063,0.1,-0.014,2
2064,0.1,-0.012,2
2065,0.1,-0.01,2
2066,0.1,-0.008,2
2067,0.1,-0.006,2
2068,0.1,-0.004,2
2069,0.1,-0.002,2
2070,0.1,0.0,2
2071,0.1,0.002,2
2072,0.1,0.004,2
2073,0.1,0.006,2
2074,0.1,0.008,3
2075,0.1,0.01,3
2076,0.1,0.012,3
2077,0.1,0.014,3
2078,0.1,0.016,3
2079,0.1,0.018,3
2080,0.1,0.02,3
2081,0.1,0.022,3
2082,0.1,0.024,3
2083,0.1,0.026,3
2084,0.1,0.028,3
2085,0.1,0.03,3
2086,0.1,0.032,3
2087,0.1,0.034,3
2088,0.1,0.036,3
2089,0.1,0.038,3
2090,0.1,0.04,3
2091,0.1,0.042,3
2092,0.1,0.044,3
2093,0.1,0.046,3
2094,0.1,0.048,3
2095,0.1,0.05,3
2096,0.1,0.052,3
2097,0.1,0.054,3
2098,0.1,0.056,3
2099,0.1,0.058,3
2100,0.1,0.06,3
2101,0.1,0.062,3
2102,0.1,0.064,3
2103,0.1,0.066,3
2104,0.1,0.068,3
2105,0.1,0.07,3
2106,0.1,0.072,3
2107,0.1,0.074,3
2108,0.1,0.076,3
2109,0.1,0.078,3
2110,0.1,0.08,3
2111,0.1,0.082,3
2112,0.1,0.084,3
2113,0.1,0.086,3
2114,0.1,0.088,3
2115,0.1,0.09,3
2116,0.1,0.092,3
2117,0.1,0.094,3
2118,0.1,0.096,3
2119,0.1,0.098,3
2120,0.1,0.1,3
2121,0.105,-0.1,1
2122,0.105,-0.098,1
2123,0.105,-0.096,1
2124,0.105,-0.094,1
2125,0.105,-0.092,1
2126,0.105,-0.09,1
2127,0.105,-0.088,1
2128,0.105,-0.086,1
2129,0.105,-0.084,1
2130,0.105,-0.082,1
2131,0.105,-0.08,1
2132,0.105,-0.078,1
2133,0.105,-0.076,1
2134,0.105,-0.074,1
2135,0.105,-0.072,1
2136,0.105,-0.07,1
2137,0.105,-0.068,1
2138,0.105,-0.066,1
2139,0.105,-0.064,1
2140,0.105,-0.062,1
2141,0.105,-0.06,1
2142,0.105,-0.058,1
2143,0.105,-0.056,1
2144,0.105,-0.054,1
